group,step,n,rollout/p_mean,rollout/p_std,info/H_p_bits_mean,info/H_p_bits_std,info/I_cumulative_bits_mean,info/I_cumulative_bits_std,entropy/action_avg_mean,entropy/action_avg_std,entropy/seq_cumulative_mean,entropy/seq_cumulative_std,reward_info/H_correct_bits_mean,reward_info/H_correct_bits_std,reward_info/H_spec_bits_mean,reward_info/H_spec_bits_std,reward_info/H_combined_bits_mean,reward_info/H_combined_bits_std,reward_info/H_sum_components_bits_mean,reward_info/H_sum_components_bits_std,noise/std_mean,noise/std_std,loss/value_mean,loss/value_std,train/success_rate_mean,train/success_rate_std,val/success_rate_mean,val/success_rate_std
noise_c010,1849,3,0.5988867098689702,0.05735272265883603,0.9650387881184411,0.029522559099901008,1735.918278022317,8.014229524454871,1.5159528244480824,0.1317914783598826,24.42350698368493,5.012841765518067,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,13.17540171825001,0.030431027744801446,89.43060557047527,9.309596728194219,,,,
noise_c010,1850,3,0.5911119423419194,0.060881097895018735,0.9685085866510167,0.03392153013501531,1736.8867866089684,7.994059180440878,1.5655482933571179,0.08736372911433851,25.12980438905701,3.8692156156403734,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,13.17907677906978,0.030345813892597016,91.68404388427734,5.073165750553018,1.0,0.0,0.9166666666666666,0.14433756729740646
noise_c010,1851,3,0.5986680253419467,0.05864429427886156,0.9648663857398591,0.03017387096119142,1737.8516529947083,7.964681338212635,1.555804949077155,0.15544014513350776,24.018151212631327,6.89588797694882,0.0,0.0,0.9696226686137579,0.026307540677165193,0.9696226686137579,0.026307540677165193,0.9696226686137579,0.026307540677165193,13.182737053863702,0.03022585382867932,87.2338383992513,2.9722040829362273,,,,
noise_c010,1852,3,0.6076383438852592,0.12644432919520357,0.9340688005395775,0.06839329637289812,1738.7857217952476,7.918582323866696,1.5570082201707,0.08787240187821925,26.726512823242317,3.0334133454275114,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,13.18627962987136,0.03004252896471538,93.53176625569661,8.023007803703603,,,,
noise_c010,1853,3,0.6290196330822434,0.09355260075899022,0.9336103709593403,0.05645839514235819,1739.7193321662069,7.863727673634423,1.573025363020512,0.08046602862364173,28.204952509974632,6.585440792857602,0.0,0.0,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,13.189819564621644,0.029826230354952046,85.4466323852539,2.4259785219909884,,,,
noise_c010,1854,3,0.6457180763574442,0.1121630696680005,0.9117745147943346,0.07741936175908513,1740.6311066810013,7.792557022064809,1.5129274217980255,0.1440760057597298,25.165260769624563,5.091894145583263,0.0,0.0,0.6328023369498899,0.15456456594093904,0.6328023369498899,0.15456456594093904,0.6328023369498899,0.15456456594093904,13.193275885895053,0.02954826797631337,94.9688720703125,10.177744347477857,,,,
noise_c010,1855,3,0.6367282924546888,0.08629737451137909,0.9298100911035126,0.07024233490016614,1741.5609167721047,7.73028342596814,1.5239789822055492,0.14542476368279927,25.07094536722835,6.089476616794026,0.0,0.0,0.9696226686137579,0.026307540677165193,0.9696226686137579,0.026307540677165193,0.9696226686137579,0.026307540677165193,13.196799581052597,0.029304301915172075,93.76713053385417,3.3140599440449647,,,,
noise_c010,1856,3,0.6532532419456761,0.0483192906629618,0.9261593344706315,0.044576375734370385,1742.4870761065756,7.689869552687671,1.5505430101103466,0.13607815545478813,26.741095397854167,0.9014212533918876,0.0,0.0,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,13.200308382310707,0.029143332563086117,90.9536361694336,6.599023161339451,,,,
noise_c010,1857,3,0.6173270612416558,0.06260951658528272,0.9519163182355324,0.04288280020095148,1743.4389924248107,7.651143078829555,1.5539670196782802,0.21360208410308518,24.38130375237655,8.930722683362688,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,13.203913776427882,0.02898863067832431,89.56163787841797,6.531233810166855,,,,
noise_c010,1858,3,0.6441564558689855,0.1105531750050815,0.913246961520556,0.09813325748499983,1744.3522393863313,7.567917821314775,1.514618474279964,0.125829075745077,23.04333417588964,2.17675553624018,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,13.207372036835778,0.02866581347653451,101.45019785563152,13.681228606169702,,,,
noise_c010,1859,3,0.6019106382228753,0.09715298144093339,0.9509918015401291,0.04580454339142086,1745.3032311878717,7.523191563987731,1.5225497196204885,0.19711891129927536,23.474049266704792,6.888136462287544,0.0,0.0,0.36237629546447403,0.31382707760153017,0.36237629546447403,0.31382707760153017,0.36237629546447403,0.31382707760153017,13.210972032861429,0.0284885698217404,80.78451792399089,10.273462267672706,,,,
noise_c010,1860,3,0.6346554626727041,0.07531973802698959,0.9353485252642691,0.0535154610468019,1746.2385797131358,7.470823546068654,1.6023819916981321,0.05284578930681221,29.565165911839813,3.687285141491904,0.0,0.0,0.9848113343054363,0.026307540677165193,0.9848113343054363,0.026307540677165193,0.9848113343054363,0.026307540677165193,13.214511897932303,0.02828261089139676,87.72625223795573,6.135947010046766,,,,
noise_c010,1861,3,0.6247653388652714,0.09202088084592036,0.9367597709927412,0.08377748199674163,1747.1753394841287,7.417787698021237,1.585855768991055,0.06424247126980702,29.671420993875156,5.156122156202131,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,13.218056154374315,0.02807440703285287,77.48370869954427,14.757427134771516,,,,
noise_c010,1862,3,0.6536079916440342,0.04546953153109233,0.9264044663437613,0.041889713184993516,1748.1017439504724,7.3799390548330415,1.5402618286330723,0.09479694845179154,23.22539040740014,3.4416032687755003,0.0,0.0,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,13.221560217003953,0.027923731457633577,80.92247772216797,4.262125385727223,,,,
noise_c010,1863,3,0.631856215155972,0.07109817930141153,0.9386297864464656,0.06205222661275135,1749.040373736919,7.332704193749181,1.5830607426954735,0.0832029449394227,24.877464330599064,5.3063696818788335,0.0,0.0,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,13.225109619882767,0.027737585767101603,87.60910542805989,9.20601946891304,,,,
noise_c010,1864,3,0.6631800226749208,0.06062500530927431,0.9138223644120419,0.05877640711257121,1749.954196101331,7.320399373805837,1.584801468702554,0.07808365324261829,27.456172660263206,3.72096299717169,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,13.228564119963776,0.027683952213994754,94.99903615315755,4.827725670476812,,,,
noise_c010,1865,3,0.6436166094271777,0.09921892234862142,0.9189928324403832,0.08072364712597893,1750.8731889337712,7.302551855701121,1.5510187985328363,0.14387526049300287,25.690336798867452,6.954523574521149,0.0,0.0,0.6666666666647431,0.57735026918796,0.6666666666647431,0.57735026918796,0.6666666666647431,0.57735026918796,13.232037284852614,0.027609390994710017,89.53128306070964,10.49032414891103,,,,
noise_c010,1866,3,0.645033064637793,0.04016847462150347,0.9350520606336551,0.03297885705755748,1751.8082409944047,7.302920755658695,1.582956840405485,0.09513530953382085,26.380315189144493,3.6304619180128905,0.0,0.0,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,13.235570109771237,0.02760349898369054,100.76753997802734,6.674491549978949,,,,
noise_c010,1867,3,0.614189038914079,0.11730535818127968,0.9339363200437377,0.07791725190344659,1752.7421773144488,7.2757152811975345,1.628771208598869,0.10457054261917181,26.541094739972408,2.1440488879206065,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,13.239097922607689,0.02749346421440819,88.36003112792969,3.171191593817862,,,,
noise_c010,1868,3,0.5937412011650235,0.07954930780249017,0.9617627639947489,0.048714641417168456,1753.7039400784433,7.254535992823793,1.56719194514959,0.06956395255259314,26.198443633029445,1.747295971104366,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,13.242729827461837,0.027405967332450473,88.16996765136719,3.374608685351283,,,,
noise_c010,1869,3,0.5676802743814755,0.0614954280657292,0.9793152677851217,0.024670385382710512,1754.6832553462284,7.245917502345171,1.5676518110038138,0.12311721501943582,23.874451705321444,2.61604630719323,0.0,0.0,0.8589967506115248,0.08265108496832552,0.8589967506115248,0.08265108496832552,0.8589967506115248,0.08265108496832552,13.246426924901725,0.027365796029612796,89.89809926350911,12.45559638871326,,,,
noise_c010,1870,3,0.5234211578688323,0.12442698419435864,0.9682592382247194,0.030360471358651588,1755.6515145844533,7.218487378424605,1.6245763460278095,0.1320958417109557,26.66035176087757,1.7861146549567992,0.0,0.0,0.9370927081501589,0.10895862564549072,0.9370927081501589,0.10895862564549072,0.9370927081501589,0.10895862564549072,13.250081367599819,0.027254644451751703,94.9374008178711,12.665535947765674,,,,
noise_c010,1871,3,0.5163512319511852,0.13778819588321298,0.9621565672966543,0.03753593190593104,1756.61367115175,7.1838795333150705,1.6043669544090087,0.09403785514125186,27.077034743371,1.281467636441717,0.0,0.0,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,13.253711816400513,0.027116498126692506,93.17597961425781,3.1871700009762374,,,,
noise_c010,1872,3,0.5438256166901799,0.16867333308829874,0.937479863603886,0.09224438118778618,1757.5511510153538,7.134919745268785,1.591019450418323,0.2289918102926705,26.384362019275034,6.251067720515137,0.0,0.0,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,13.257248274567402,0.026924561695077863,99.92182159423828,3.7984328631183746,,,,
noise_c010,1873,3,0.48116492690826335,0.16747036425854278,0.9439803706237079,0.04507492366208317,1758.4951313859776,7.160395479963125,1.6242696955655485,0.13064071529019683,26.624346983180626,2.6227466053473796,0.0,0.0,0.6037593748177873,0.5313172532368865,0.6037593748177873,0.5313172532368865,0.6037593748177873,0.5313172532368865,13.26080791845692,0.027013562928013612,96.39750162760417,22.610280256616203,,,,
noise_c010,1874,3,0.577758918977004,0.11169896017536617,0.9574562740715171,0.06579069200225127,1759.452587660049,7.1195368952199765,1.6149998036923634,0.177480597127148,27.28886335156439,3.966394315069276,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,13.264417743555542,0.026852107565280045,87.43155670166016,5.4044454139750355,,,,
noise_c010,1875,3,0.5342981215889681,0.12296357912147322,0.9668709249515576,0.05036942337715408,1760.4194585850007,7.089202769980435,1.6333789065043247,0.12923654977763543,27.068730228404704,6.285739640652783,0.0,0.0,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,13.268062010610782,0.026730350364445234,97.31386311848958,6.715013133659606,,,,
noise_c010,1876,3,0.5747183315715293,0.15970265851814827,0.9316918066360068,0.11390079657244993,1761.3511503916368,7.026788129753264,1.577737529131347,0.25230918679066977,26.099657616353596,11.612243918320384,0.0,0.0,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,13.271572902118683,0.026488004249865228,90.21172332763672,17.008619277548167,,,,
noise_c010,1877,3,0.4994478368947628,0.24101911211148,0.8833836590169805,0.10281572167695713,1762.2345340506536,6.991806419877147,1.6535371718519698,0.19031908072491616,26.354975009705957,3.893583528815612,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,13.274900773211172,0.026349567248157114,90.25338999430339,11.662705225940378,,,,
noise_c010,1878,3,0.552101633044256,0.19091883467560436,0.9181910926059546,0.12035100394525688,1763.1527251432592,6.9363500541571925,1.6063990913713795,0.15657479264483531,28.182847101670706,5.325631072640857,0.0,0.0,0.9848113343054363,0.026307540677165193,0.9848113343054363,0.026307540677165193,0.9848113343054363,0.026307540677165193,13.278358979913548,0.026133738974220885,94.73168182373047,11.576741948258244,,,,
noise_c010,1879,3,0.575575458866819,0.2345978543127018,0.8669016176717038,0.20138585173859952,1764.019626760931,6.845838647676323,1.5632353624820041,0.20789109302680198,25.644261757401043,7.846770286207771,0.0,0.0,0.6957096287968456,0.26352319158642973,0.6957096287968456,0.26352319158642973,0.6957096287968456,0.26352319158642973,13.281623371706488,0.025786282200856703,93.0190938313802,5.923939258583135,,,,
noise_c010,1880,3,0.5609967074610626,0.22487532038994412,0.8845547947101212,0.16371809232140294,1764.9041815556411,6.782810789394041,1.6134296500189278,0.1527563455192291,24.395248366985538,0.7045726421246842,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,13.284953263550184,0.02554234283009437,84.51961263020833,10.238055107097393,,,,
noise_c010,1881,3,0.5566236607375045,0.20225963618767356,0.9067482382553251,0.14324641535883545,1765.8109297938965,6.715135280720733,1.6349823099666454,0.16973659612086117,26.704673235716587,5.899794675188481,0.0,0.0,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,13.288365847600708,0.025280814131779614,92.51100158691406,6.077462190990143,,,,
noise_c010,1882,3,0.6025510589199449,0.18617388830720719,0.8954967494761946,0.17515038813596373,1766.7064265433728,6.633849481530001,1.575597923048427,0.1720773441003582,26.474907123006943,10.168412461918836,0.0,0.0,0.8326661487053016,0.25140388246473533,0.8326661487053016,0.25140388246473533,0.8326661487053016,0.25140388246473533,13.291735291057151,0.024968183849629004,96.12144215901692,6.865092393751715,,,,
noise_c010,1883,3,0.5491295790307164,0.21259213254114523,0.9014517773248713,0.12213106591024332,1767.6078783206976,6.607190445110931,1.6098943774416494,0.1133955190610383,26.013531840237118,4.1136221299915645,0.0,0.0,0.6037593748177873,0.5313172532368865,0.6037593748177873,0.5313172532368865,0.6037593748177873,0.5313172532368865,13.295126015774656,0.024861317593784786,88.42276509602864,2.8362743479632564,,,,
noise_c010,1884,3,0.5687249350330102,0.1965632393458755,0.9065347925214075,0.1474729403232219,1768.5144131132192,6.5362683705599816,1.631422844124283,0.12183927652913869,30.02140263285825,7.840035033587382,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,13.298535192664247,0.024587826025765785,80.58236948649089,7.393814658055976,,,,
noise_c010,1885,3,0.5472598627557951,0.2270205761573976,0.8873537583369737,0.15948484985213002,1769.4017668715562,6.475051720883205,1.5859927552315263,0.18225042781576278,25.126200942515975,6.396593150157692,0.0,0.0,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,13.301871348465937,0.024351057984662066,92.19046020507812,12.955134187319988,,,,
noise_c010,1886,3,0.6190063932116734,0.1704257349814935,0.8959510296578769,0.1725188617841955,1770.2977179012141,6.41147075834082,1.6038592211121625,0.1097479380757576,27.769976654931813,5.8241775170657775,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,13.305238983591629,0.02410538223114146,80.24147542317708,5.026979378860506,,,,
noise_c010,1887,3,0.5876782408794604,0.17444560731409897,0.9140882385707103,0.1475437347731169,1771.2118061397848,6.356300517294966,1.6196390113997878,0.13755272813946443,30.40588052795451,5.631541606861405,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,13.308673866427663,0.023891349182945526,88.73098500569661,3.3493672644717716,,,,
noise_c010,1888,3,0.6004046439850703,0.18127126958247464,0.9010199904689085,0.16556031817488934,1772.1128261302538,6.299105290714981,1.5508706560571526,0.057704039287237954,27.879314891613415,4.254447092114376,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,13.312058785413162,0.02366981399377515,101.67345682779948,7.775729813775797,,,,
noise_c010,1889,3,0.6166862682662941,0.17532267060227494,0.8936417936113199,0.18144138910314173,1773.006467923865,6.2419029888916695,1.5814500258002857,0.08815942674073496,26.154221928362173,2.448909384850868,0.0,0.0,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,13.3154151359738,0.02344831762673992,86.03691864013672,12.457196585101295,,,,
noise_c010,1890,3,0.6377351182683076,0.13518660763380524,0.9048819280937166,0.13958049480397555,1773.911349851959,6.212316374972761,1.4848578845117493,0.11584744614661152,24.05672407513674,2.252378682619568,0.0,0.0,0.8326661487053016,0.25140388246473533,0.8326661487053016,0.25140388246473533,0.8326661487053016,0.25140388246473533,13.318812713761986,0.023330696347061582,101.09071858723958,7.920204547406266,,,,
noise_c010,1891,3,0.6837223184659664,0.1328489572963447,0.8582358609411728,0.1871032068322725,1774.7695857129002,6.154244197256495,1.503245759730176,0.09604789929938616,27.297004627441595,6.542379608363094,0.0,0.0,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,13.322034478206035,0.02310625823337687,92.03283437093098,4.69757811142574,,,,
noise_c010,1892,3,0.6971729210295529,0.13971331369594342,0.8366389561566804,0.21144056608145123,1775.606224669057,6.087971622754824,1.515625640526873,0.07178789491735962,28.78819880945137,5.354096360457543,0.0,0.0,0.6514780009730647,0.5646563152363178,0.6514780009730647,0.5646563152363178,0.6514780009730647,0.5646563152363178,13.325174458537282,0.02285114170202159,90.81664276123047,5.870352327868796,,,,
noise_c010,1893,3,0.6816070289577753,0.1079867532297547,0.8754393151139301,0.14370555258582332,1776.4816639841708,6.052212865941406,1.492220941849947,0.050746440123136366,25.488457228479234,3.7533014328168606,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,13.328459121318957,0.02271067193893945,80.75806427001953,9.163421338497324,,,,
noise_c010,1894,3,0.7025307015263168,0.11044316001913937,0.8490875413803861,0.15181423103984124,1777.330751525551,5.9883006661923375,1.5074992071726785,0.022115395913456914,26.82578765724206,3.3713072234736434,0.0,0.0,0.9544340029220796,0.0,0.9544340029220796,0.0,0.9544340029220796,0.0,13.33164426123976,0.022464782707784882,94.87723795572917,6.3976895209382105,,,,
noise_c010,1895,3,0.7125526742774432,0.08462340709120417,0.847898851532456,0.12494386885976624,1778.1786503770836,5.950404788917173,1.4611191835633826,0.055429547759676984,21.968895257891443,0.7106290214845248,0.0,0.0,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,13.334824071367285,0.02231669975647591,90.80572764078777,1.8861573904094688,,,,
noise_c010,1896,3,0.681812764887057,0.10664915467868247,0.8763780693088549,0.13158356633363674,1779.0550284463923,5.903104768037656,1.4932432701558203,0.11652611830339792,25.838183042217725,8.730839421042118,0.0,0.0,0.6362893352813864,0.5510427285107947,0.6362893352813864,0.5510427285107947,0.6362893352813864,0.5510427285107947,13.33810992076465,0.02213321843575363,98.16228993733723,1.4443199668394744,,,,
noise_c010,1897,3,0.6981314479445232,0.09927252021473316,0.8612828627590278,0.11117390286469313,1779.9163113091515,5.828066162316969,1.4957195395797414,0.054471297844951506,24.51031877021161,6.813666807572307,0.18118814773223701,0.31382707760153017,0.9067153767668023,0.08265108496832552,1.0215023560231327,0.25058288951702234,1.0879035244990394,0.36229378263857026,13.341338499646476,0.021846124344391968,89.13771565755208,11.879016078903481,,,,
noise_c010,1898,3,0.7013853215372907,0.03372568169791951,0.8770055300459786,0.03953878817602232,1780.7933168391974,5.794211448213018,1.5256579381387096,0.02643796599820387,26.040520313723125,3.2277245892960074,0.0,0.0,0.5145214810646085,0.5006322205328103,0.5145214810646085,0.5006322205328103,0.5145214810646085,0.5006322205328103,13.344625036295788,0.021713748663615935,88.23882548014323,4.951078714793204,,,,
noise_c010,1899,3,0.6596863823410984,0.025885400882513968,0.9236742046072269,0.02572490229236505,1781.7169910438045,5.777227766249909,1.4995989720659908,0.09218623254225791,23.641858316715176,5.006314322517529,0.18118814773223701,0.31382707760153017,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,0.8617091108374043,0.2833972568427995,13.348085509893584,0.021644570315192874,98.61650848388672,4.498807649686884,,,,
noise_c010,1900,3,0.6605805728088336,0.057598051368785264,0.9171146241588618,0.0562934142403024,1782.6341056679632,5.749499284236258,1.5291998966315543,0.0678277888390238,23.825862990443824,3.749146681439188,0.0,0.0,0.6957096287968456,0.26352319158642973,0.6957096287968456,0.26352319158642973,0.6957096287968456,0.26352319158642973,13.351520564555214,0.02153535658788486,92.79939270019531,15.92667281308211,1.0,0.0,1.0,0.0
noise_c010,1901,3,0.6505228343095474,0.11604410586239527,0.9044243223579777,0.11657915529494829,1783.5385299903212,5.675659510712908,1.5881889437452055,0.08047685012301038,24.027532003723298,4.234478469253916,0.0,0.0,0.6805209631051672,0.23721565090926455,0.6805209631051672,0.23721565090926455,0.6805209631051672,0.23721565090926455,13.354907407054421,0.02125375384729186,97.19987233479817,13.040291851272189,,,,
noise_c010,1902,3,0.6168678350970017,0.11698219319231422,0.9325269399777406,0.06586880378645818,1784.471056930299,5.654033044440219,1.5657659332002123,0.08430463404423576,20.591719800976875,3.292838151398665,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,13.358398368979763,0.02116749874396509,95.65408833821614,16.575454247806,,,,
noise_c010,1903,3,0.6277845555700471,0.13040247097297092,0.9171118677805051,0.09608015580462541,1785.3881687980795,5.603279191107002,1.522696333528143,0.044556801642297236,22.978327394196686,1.926942982679878,0.0,0.0,0.6328023369498899,0.15456456594093904,0.6328023369498899,0.15456456594093904,0.6328023369498899,0.15456456594093904,13.361830849541576,0.020972412129790306,92.28604634602864,11.977869891546993,,,,
noise_c010,1904,3,0.6444410616575471,0.13687710507932382,0.8993246708307732,0.11404347504696044,1786.2874934689105,5.5475901706107305,1.567262642671132,0.06654954391734351,23.976828141074474,1.9007750041741323,0.0,0.0,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,13.365195922731367,0.020759114718295845,92.88609313964844,8.028671827594428,,,,
noise_c010,1905,3,0.6325730139839775,0.10452878741331412,0.9261039460474375,0.0753834693513795,1787.2135974149578,5.520058939281114,1.4897181010409415,0.0747797077537118,24.002838910432075,3.7097831533312657,0.0,0.0,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,13.368660195860377,0.02065099685876185,95.79435729980469,6.263582108999723,,,,
noise_c010,1906,3,0.6011007278393977,0.18613287687056854,0.9006141656526875,0.07706726705725495,1788.1142115806106,5.481046635510883,1.553420534551772,0.05622080737722771,24.29193964060617,1.777050091013691,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,13.372028304956885,0.020500103400468945,86.81890869140625,3.096024240600328,,,,
noise_c010,1907,3,0.6199831256490135,0.14600171924486186,0.9143432279908046,0.09415129332469656,1789.0285548086013,5.436597235536836,1.5173134853597288,0.11413261382780955,24.16612214480055,3.831494118496408,0.0,0.0,0.5408520829708316,0.4683916435424692,0.5408520829708316,0.4683916435424692,0.5408520829708316,0.4683916435424692,13.375446907331082,0.02032892130256633,86.15156555175781,13.276551418178832,,,,
noise_c010,1908,3,0.5927927743751302,0.16505878811754657,0.9206592447293137,0.06281257806512665,1789.9492140533305,5.407525617560468,1.5773596513006563,0.07105115826691623,25.698229395692664,2.312589425968258,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,13.378888181371357,0.02021518098899174,97.63838958740234,1.507636112725407,,,,
noise_c010,1909,3,0.6135431255835667,0.12270157958336712,0.9319199805001035,0.0731636160031507,1790.8811340338307,5.378984642711472,1.5623605870533819,0.0683612937227536,26.077672159490323,2.8342382704469804,0.0,0.0,0.9696226686137579,0.026307540677165193,0.9696226686137579,0.026307540677165193,0.9696226686137579,0.026307540677165193,13.382370640915903,0.020103452508250397,92.16901397705078,18.06251622919895,,,,
noise_c010,1910,3,0.5647203861108067,0.1365428201374021,0.9513522265147459,0.030863870107778055,1791.8324862603456,5.363529761575595,1.6089957833934883,0.025626042577924966,25.482189064966224,1.4882798106261552,0.0,0.0,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,13.385924730100468,0.020040438591191624,86.21744791666667,6.508663184349969,,,,
noise_c010,1911,3,0.5293651326399874,0.10212080384343547,0.9773273622046285,0.00568697874701377,1792.80981362255,5.369075089526166,1.5989093904605711,0.08559659481219316,28.874816751002907,5.902096206372268,0.0,0.0,0.6037593748177873,0.5313172532368865,0.6037593748177873,0.5313172532368865,0.6037593748177873,0.5313172532368865,13.389574795657213,0.02005568832419142,89.41007741292317,9.381299434806113,,,,
noise_c010,1912,3,0.5643524150671353,0.11357921805040774,0.9628071932182704,0.026357813364310617,1793.7726208157683,5.360392952664122,1.5765508553397654,0.07751496879589259,25.165311087054167,3.932253436840675,0.0,0.0,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,13.39316971205743,0.020017952104539286,91.76094818115234,8.257057382327776,,,,
noise_c010,1913,3,0.5287134796064289,0.12311547012547303,0.9682266398978245,0.004944144283313363,1794.740847455666,5.359496915334636,1.598563102373025,0.04857342435375101,24.008194471270247,1.1859414236840573,0.0,0.0,0.3181446676406932,0.5510427285107947,0.3181446676406932,0.5510427285107947,0.3181446676406932,0.5510427285107947,13.396783861579882,0.020009185868997366,86.89002482096355,4.099045000521173,,,,
noise_c010,1914,3,0.5595941145697806,0.1015959616877723,0.9695157551825583,0.03273273681856091,1795.710363210849,5.389648628618508,1.5830621349788059,0.02476900280788742,26.314960047957303,2.3457384391099763,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,13.400401730600443,0.020116396503464643,92.48786163330078,3.4143008723140347,,,,
noise_c010,1915,3,0.509628905350647,0.11315156429728694,0.9749023972929659,0.018993586615065304,1796.6852656081417,5.401839450517089,1.5533709722806066,0.14536855299952944,24.446536044023333,8.122244310938758,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,13.404038783421186,0.020156389367434118,99.3650410970052,7.48083826952252,,,,
noise_c010,1916,3,0.4742092411284129,0.08210118085701214,0.9849758163854657,0.02363497109122557,1797.6702414245271,5.396022052779068,1.6279678852072414,0.07131782986403779,28.030529693454866,5.086558613404665,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,13.407712482843328,0.020129078219212237,96.46252950032552,3.1009507638330795,,,,
noise_c010,1917,3,0.5167814030622083,0.10399537978481162,0.9782537297955706,0.011498243462065644,1798.6484951543227,5.385254843763457,1.601193567329104,0.08118816428715826,26.80396738171027,1.5216562338101336,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,13.411360133096442,0.02008341941925723,97.9917729695638,6.653215255121741,,,,
